actors,actors_celebrity
"Timothy Vahle, Sam Vlahos, Mariana Tosca, M. Emmet Walsh, Graham Greene (II), Sheila Tousey, Rosalind Ayres, Rita Coolidge, Lois Red Elk, Jonathan Joss, Wes Studi, Shirley Cheechoo, Karina Moeller, Kaesi Belen Soto, Georgina Lightning, Kanina Moeller, Brian Wescott, Larry Chesspooch, Heather Rae, Carla Plante, Patrick Shining Elk, Steve Sandalis, Jeff Pehrson, Mindy Lawson, Randall Carlisle, Anthony Hsieh, Mace Melonas, Warrior Mouse, Joetta Bitsui, Phillip Blanchett, Millie Chou","[('Timothy Vahle', 0), ('Sam Vlahos', 17), ('Mariana Tosca', 5), ('M. Emmet Walsh', 71), ('Graham Greene (II)', 0), ('Sheila Tousey', 27), ('Rosalind Ayres', 42), ('Rita Coolidge', 94), ('Lois Red Elk', 0), ('Jonathan Joss', 40), ('Wes Studi', 87), ('Shirley Cheechoo', 32), ('Karina Moeller', 0), ('Kaesi Belen Soto', 0), ('Georgina Lightning', 29), ('Kanina Moeller', 0), ('Brian Wescott', 0), ('Larry Chesspooch', 0), ('Heather Rae', 39), ('Carla Plante', 0), ('Patrick Shining Elk', 9), ('Steve Sandalis', 14), ('Jeff Pehrson', 16), ('Mindy Lawson', 0), ('Randall Carlisle', 0), ('Anthony Hsieh', 92), ('Mace Melonas', 0), ('Warrior Mouse', 0), ('Joetta Bitsui', 0), ('Phillip Blanchett', 4), ('Millie Chou', 0)]"
"Richard Gere, Alfred Molina, Marcia Gay Harden, Julie Delpy, Hope Davis, Zeljko Ivanek, Eli Wallach, John Carter, Christopher Evan Welch, Peter McRobbie, David Aaron Baker, Stanley Tucci, Michael J. Burg, Milton Buras, Don Picard, Tim Gallin, Stuart Margolin, Ted Neustadt, James Biberi, Mamie Gummer, John Rothman, Jeremiah Wiggins, John Bedford Lloyd, Susan Misner, Michael Barkann, Ian O'Malley, Antonie Knoppers, Jonathan Freeman, Marceline Hugot, Judi Barton, Raul Julia Jr., Myk Watford, Carlton Wilborn, Daniel Okrent","[('Richard Gere', 173), ('Alfred Molina', 140), ('Marcia Gay Harden', 110), ('Julie Delpy', 169), ('Hope Davis', 83), ('Zeljko Ivanek', 74), ('Eli Wallach', 156), ('John Carter', 202), ('Christopher Evan Welch', 34), ('Peter McRobbie', 35), ('David Aaron Baker', 40), ('Stanley Tucci', 136), ('Michael J. Burg', 24), ('Milton Buras', 0), ('Don Picard', 0), ('Tim Gallin', 9), ('Stuart Margolin', 82), ('Ted Neustadt', 23), ('James Biberi', 27), ('Mamie Gummer', 91), ('John Rothman', 47), ('Jeremiah Wiggins', 0), ('John Bedford Lloyd', 44), ('Susan Misner', 44), ('Michael Barkann', 17), (""Ian O'Malley"", 7), ('Antonie Knoppers', 0), ('Jonathan Freeman', 40), ('Marceline Hugot', 36), ('Judi Barton', 0), ('Raul Julia Jr.', 0), ('Myk Watford', 13), ('Carlton Wilborn', 13), ('Daniel Okrent', 57)]"
"Bob Balaban, Jennifer Coolidge, Christopher Guest, John Michael Higgins, Eugene Levy, Jane Lynch, Michael McKean, Catherine O'Hara, Parker Posey, Harry Shearer, Fred Willard, Ed Begley Jr., Ricky Gervais, Michael Hitchcock, Don Lake, Larry Miller, Christopher Moynihan, Jim Piddock, Deborah Theaker, Sandra Oh, Richard Kind, Craig Bierko, Loudon Wainwright III, Stephen Rannazzisi, Carrie Aizley, Stephanie Courtney, Suzy Nakamura, Jane Morris, Jordan Black, Paul Dooley, John Krasinski, Lauri Johnson, Simon Helberg, Rachael Harris, Joe Satriani, David Blasucci, Ari Graynor, Oneida James, Scott Adsit, Curt Bisquera, Mary McCormack, Anne King, Sheila Gonzalez, Shawn Christian, Nina Conti, Scott Williamson, Sarah Shahi, Steven M. Porter, C.J. Vanston, Hart Bochner, Lance Barber, Skyler Stone, Mark Harelik, Rick Gonzalez, Claire Forlani, Kevin Sussman, Jessica St. Clair, Casey Wilson, Kevin Christy, Derek Waters","[('Bob Balaban', 96), ('Jennifer Coolidge', 108), ('Christopher Guest', 132), ('John Michael Higgins', 69), ('Eugene Levy', 124), ('Jane Lynch', 145), ('Michael McKean', 100), (""Catherine O'Hara"", 115), ('Parker Posey', 109), ('Harry Shearer', 119), ('Fred Willard', 109), ('Ed Begley Jr.', 97), ('Ricky Gervais', 170), ('Michael Hitchcock', 53), ('Don Lake', 33), ('Larry Miller', 67), ('Christopher Moynihan', 21), ('Jim Piddock', 43), ('Deborah Theaker', 31), ('Sandra Oh', 118), ('Richard Kind', 83), ('Craig Bierko', 81), ('Loudon Wainwright III', 131), ('Stephen Rannazzisi', 32), ('Carrie Aizley', 0), ('Stephanie Courtney', 33), ('Suzy Nakamura', 33), ('Jane Morris', 57), ('Jordan Black', 24), ('Paul Dooley', 59), ('John Krasinski', 132), ('Lauri Johnson', 23), ('Simon Helberg', 105), ('Rachael Harris', 71), ('Joe Satriani', 143), ('David Blasucci', 0), ('Ari Graynor', 61), ('Oneida James', 0), ('Scott Adsit', 70), ('Curt Bisquera', 22), ('Mary McCormack', 74), ('Anne King', 18), ('Sheila Gonzalez', 15), ('Shawn Christian', 44), ('Nina Conti', 40), ('Scott Williamson', 30), ('Sarah Shahi', 97), ('Steven M. Porter', 13), ('C.J. Vanston', 0), ('Hart Bochner', 79), ('Lance Barber', 42), ('Skyler Stone', 22), ('Mark Harelik', 45), ('Rick Gonzalez', 53), ('Claire Forlani', 84), ('Kevin Sussman', 66), ('Jessica St. Clair', 40), ('Casey Wilson', 63), ('Kevin Christy', 25), ('Derek Waters', 37)]"
"Natalie Portman, Hanna Laslo, Hana Laszlo, Hiam Abbass, Carmen Maura, Makram Khoury, Aki Avni, Uri Ran Klauzner, Liron Levo, Tomer Ruso, Tomer Russo, Adnan Tarabshi, Shredy Gabarin","[('Natalie Portman', 265), ('Hanna Laslo', 69), ('Hana Laszlo', 69), ('Hiam Abbass', 119), ('Carmen Maura', 142), ('Makram Khoury', 67), ('Aki Avni', 58), ('Uri Ran Klauzner', 40), ('Liron Levo', 53), ('Tomer Ruso', 0), ('Tomer Russo', 26), ('Adnan Tarabshi', 0), ('Shredy Gabarin', 0)]"
"Adam Garcia, Amy Adams, Aaron Stanford, Colin Hanks, Xander Berkeley, Ethan Embry, James Van Der Beek, Jon Abrahams, Mena Suvari, Lauren German, Marnette Patterson, Melissa Sagemiller, Roger Avary, Nikki Schieler Ziering, Dakota Sky, Buck Kartalian, James Duval, Bret Roberts, Matthew Cole Weiss, Michael B. Healey","[('Adam Garcia', 64), ('Amy Adams', 157), ('Aaron Stanford', 72), ('Colin Hanks', 95), ('Xander Berkeley', 72), ('Ethan Embry', 71), ('James Van Der Beek', 95), ('Jon Abrahams', 55), ('Mena Suvari', 116), ('Lauren German', 160), ('Marnette Patterson', 37), ('Melissa Sagemiller', 49), ('Roger Avary', 92), ('Nikki Schieler Ziering', 45), ('Dakota Sky', 10), ('Buck Kartalian', 36), ('James Duval', 52), ('Bret Roberts', 14), ('Matthew Cole Weiss', 6), ('Michael B. Healey', 0)]"
"Drake Bell, Sara Paxton, Christopher McDonald, Kevin Hart, Brent Spiner, Jeffrey Tambor, Ryan Hansen, Robert Hays, Marion Ross, Robert Joy, Pamela Anderson, Leslie Nielsen, Dan Castellaneta, Simon Rex, Keith David, Craig Bierko, Kurt Fuller, Miles Fisher, John Getz, Charlene Tilton, Lil' Kim, Jenica Bergere, John Hall, Tracy Morgan, Regina Hall","[('Drake Bell', 137), ('Sara Paxton', 88), ('Christopher McDonald', 105), ('Kevin Hart', 153), ('Brent Spiner', 119), ('Jeffrey Tambor', 104), ('Ryan Hansen', 49), ('Robert Hays', 63), ('Marion Ross', 75), ('Robert Joy', 58), ('Pamela Anderson', 291), ('Leslie Nielsen', 158), ('Dan Castellaneta', 108), ('Simon Rex', 93), ('Keith David', 120), ('Craig Bierko', 81), ('Kurt Fuller', 63), ('Miles Fisher', 47), ('John Getz', 52), ('Charlene Tilton', 62), (""Lil' Kim"", 122), ('Jenica Bergere', 26), ('John Hall', 84), ('Tracy Morgan', 110), ('Regina Hall', 101)]"
"William Hurt, Pascale Bussières, Raoul Trujillo, Steve Adams, Marc Donato, Anath Topol, Marianella","[('William Hurt', 178), ('Pascale Bussières', 48), ('Raoul Trujillo', 46), ('Steve Adams', 17), ('Marc Donato', 36), ('Anath Topol', 0), ('Marianella', 7)]"
"Ryan Francis, Scott Macdonald, Linda Thorson, David Warner, Andrei Dumitrescu, Ion Bechet, Okan Kayam, Liliana Perepelicinic, Daniel Roebuck, James Le Gros","[('Ryan Francis', 21), ('Scott Macdonald', 34), ('Linda Thorson', 61), ('David Warner', 97), ('Andrei Dumitrescu', 13), ('Ion Bechet', 7), ('Okan Kayam', 0), ('Liliana Perepelicinic', 0), ('Daniel Roebuck', 60), ('James Le Gros', 9)]"
"William McInnes, Justine Clarke, Anthony Hayes, Lisa Flanagan, Andrew S. Gilbert, Daniela Farinacci, Sacha Horler, Maggie Dence, Edwin Hodgeman, Andreas Sobik, Tamara Lees, Mary Kostakidis, Rob Hoad, Leon Teague, Elena Carapetis, Jacquelyne Willcox, Tamara Lee, Irene Dangov, Jacquelynne Willcox, Laura Peisley, Alex Rafalowicz, Oliver Gilbert, Violet Gilbert, Jacqueline Cook, Olive Gilbert, Miranda Gilbert, Lucia Mastrantone, Isabella Reimer, Jordan Leovic, Joshua Clarke, Alirio Zavarce, Craig Behenna, Taimi Allan, Eliza Lovell, Carmel Johnson, Rocky Feo, Philip Spruce, James L. Edwards, Aaron March, Annie Lindner, Daniel Whyte, Evan Branford, Joe Weber","[('William McInnes', 40), ('Justine Clarke', 48), ('Anthony Hayes', 36), ('Lisa Flanagan', 16), ('Andrew S. Gilbert', 18), ('Daniela Farinacci', 20), ('Sacha Horler', 23), ('Maggie Dence', 16), ('Edwin Hodgeman', 24), ('Andreas Sobik', 0), ('Tamara Lees', 41), ('Mary Kostakidis', 14), ('Rob Hoad', 9), ('Leon Teague', 0), ('Elena Carapetis', 13), ('Jacquelyne Willcox', 0), ('Tamara Lee', 9), ('Irene Dangov', 0), ('Jacquelynne Willcox', 0), ('Laura Peisley', 0), ('Alex Rafalowicz', 11), ('Oliver Gilbert', 9), ('Violet Gilbert', 0), ('Jacqueline Cook', 6), ('Olive Gilbert', 23), ('Miranda Gilbert', 0), ('Lucia Mastrantone', 0), ('Isabella Reimer', 0), ('Jordan Leovic', 0), ('Joshua Clarke', 24), ('Alirio Zavarce', 0), ('Craig Behenna', 0), ('Taimi Allan', 0), ('Eliza Lovell', 10), ('Carmel Johnson', 0), ('Rocky Feo', 0), ('Philip Spruce', 0), ('James L. Edwards', 15), ('Aaron March', 24), ('Annie Lindner', 0), ('Daniel Whyte', 18), ('Evan Branford', 0), ('Joe Weber', 43)]"
"Robin Williams, Holly Hunter, Giovanni Ribisi, Tim Blake Nelson, W. Earl Brown, Woody Harrelson, Alison Lohman, Billy Merasty, Marina Stephenson-Kerr, Deborah Aquila, William Merasty, Ralph Alderman, Frank Adamson, Andrea Shawcross, Ryan Miranda, Craig March, Ty Wood, Frank C. Turner, Brenda McDonald, Deena Fontaine, Joanne Rodriguez, Eric Epstein, Harry Nelken, Jeff Skinner, Stephen Eric McIntyre, Jeff Kinner, Robert Kostyra","[('Robin Williams', 315), ('Holly Hunter', 192), ('Giovanni Ribisi', 115), ('Tim Blake Nelson', 86), ('W. Earl Brown', 56), ('Woody Harrelson', 193), ('Alison Lohman', 72), ('Billy Merasty', 26), ('Marina Stephenson-Kerr', 10), ('Deborah Aquila', 0), ('William Merasty', 0), ('Ralph Alderman', 0), ('Frank Adamson', 8), ('Andrea Shawcross', 0), ('Ryan Miranda', 0), ('Craig March', 14), ('Ty Wood', 48), ('Frank C. Turner', 38), ('Brenda McDonald', 15), ('Deena Fontaine', 0), ('Joanne Rodriguez', 10), ('Eric Epstein', 6), ('Harry Nelken', 0), ('Jeff Skinner', 14), ('Stephen Eric McIntyre', 9), ('Jeff Kinner', 0), ('Robert Kostyra', 0)]"
"Laurence Fishburne, Heather Graham, Anthony Hopkins, Harry Belafonte, Joy Bryant, Nick Cannon, Emilio Estevez, Brian Geraghty, Helen Hunt, Joshua Jackson, Ashton Kutcher, Shia LaBeouf, Lindsay Lohan, William H. Macy, Demi Moore, Freddy Rodriguez, Martin Sheen, Christian Slater, Sharon Stone, Jacob Vargas, Mary Elizabeth Winstead, Elijah Wood, David Krumholtz, Svetlana Metkina, Gene Borkan, London Bridges, Tony Colitti, Jose Del Mar, Mario Di Donato, Steve Forbess, Dave Fraunces, Spencer Garrett, David Kobzantsev, John LavachieIIi, Sonja Magdevski, Sonja Madevski, Kevin McCorkle, Scoot McNairy, Martin Morales, Joel Munoz, Louis Mustillo, Orlando Seale, Denny Seiwell, Oren Skoog, Joe Torrenueva, Mike Nowak","[('Laurence Fishburne', 170), ('Heather Graham', 197), ('Anthony Hopkins', 255), ('Harry Belafonte', 390), ('Joy Bryant', 73), ('Nick Cannon', 135), ('Emilio Estevez', 127), ('Brian Geraghty', 55), ('Helen Hunt', 148), ('Joshua Jackson', 110), ('Ashton Kutcher', 159), ('Shia LaBeouf', 158), ('Lindsay Lohan', 217), ('William H. Macy', 139), ('Demi Moore', 282), ('Freddy Rodriguez', 61), ('Martin Sheen', 174), ('Christian Slater', 141), ('Sharon Stone', 208), ('Jacob Vargas', 51), ('Mary Elizabeth Winstead', 133), ('Elijah Wood', 141), ('David Krumholtz', 67), ('Svetlana Metkina', 25), ('Gene Borkan', 15), ('London Bridges', 14), ('Tony Colitti', 0), ('Jose Del Mar', 0), ('Mario Di Donato', 8), ('Steve Forbess', 0), ('Dave Fraunces', 7), ('Spencer Garrett', 38), ('David Kobzantsev', 6), ('John LavachieIIi', 0), ('Sonja Magdevski', 0), ('Sonja Madevski', 0), ('Kevin McCorkle', 0), ('Scoot McNairy', 65), ('Martin Morales', 21), ('Joel Munoz', 27), ('Louis Mustillo', 37), ('Orlando Seale', 29), ('Denny Seiwell', 13), ('Oren Skoog', 18), ('Joe Torrenueva', 0), ('Mike Nowak', 14)]"
"Ian Gamazon, Dominique Gonzalez, Edgar Tancangco, Norma Tancangco, Quynn Ton, Nestor Lagda, Jeffrey Lagda, Solita R. Nadal, Junior Aglian, Rico Agliam","[('Ian Gamazon', 6), ('Dominique Gonzalez', 106), ('Edgar Tancangco', 0), ('Norma Tancangco', 0), ('Quynn Ton', 0), ('Nestor Lagda', 0), ('Jeffrey Lagda', 0), ('Solita R. Nadal', 0), ('Junior Aglian', 0), ('Rico Agliam', 0)]"
"Ralph Fiennes, Donald Sutherland, Lara Flynn Boyle, Mark Warren, Tom Hollander, Camilla Rutherford, Marc Warren, Robert Daws, Ron Cook, Laura Fraser, Michael Smiley, Miranda Raison, Don Warrington, Jonathan Hyde, Harry Eden, Max Harvey, George Potts, Dominic Coleman, Robert Jezek, John Sharian, Nigel Whitmey, MacKenzie Crook, Bruce Wang, Jonathan Emmett, Enoch Frost, Mem Ferda, Avin Shah, Leigh Zimmerman, Stephen Moyer, Mark Dymond, John Shandiland, Jodhi May, Phillip Rosch, Leo Potter, Alan Westaway, Philippe Smolikowski","[('Ralph Fiennes', 205), ('Donald Sutherland', 184), ('Lara Flynn Boyle', 79), ('Mark Warren', 12), ('Tom Hollander', 91), ('Camilla Rutherford', 40), ('Marc Warren', 48), ('Robert Daws', 24), ('Ron Cook', 44), ('Laura Fraser', 96), ('Michael Smiley', 46), ('Miranda Raison', 48), ('Don Warrington', 40), ('Jonathan Hyde', 56), ('Harry Eden', 29), ('Max Harvey', 7), ('George Potts', 14), ('Dominic Coleman', 19), ('Robert Jezek', 14), ('John Sharian', 33), ('Nigel Whitmey', 30), ('MacKenzie Crook', 65), ('Bruce Wang', 6), ('Jonathan Emmett', 45), ('Enoch Frost', 8), ('Mem Ferda', 35), ('Avin Shah', 0), ('Leigh Zimmerman', 32), ('Stephen Moyer', 77), ('Mark Dymond', 26), ('John Shandiland', 0), ('Jodhi May', 72), ('Phillip Rosch', 0), ('Leo Potter', 0), ('Alan Westaway', 16), ('Philippe Smolikowski', 17)]"
"Timothy Olyphant, Josh Brolin, Sarah Wynter, Scott Wilson, Angela Bettis, Josh Lucas, William Forsythe, Robert Wisdom, Daniel von Bargen, Blake Lindsley, Robert Glaudini, Edwin Hodge, Abigail Mavity, Caity Elizabeth, Steven Gilborn, Karen S. Gregan, Freda Foh Shen, Gregory R. Jones, Jennie Stringfellow, Bob Martin, Rachel Plotkin, Jay S. Pearson, Aaron Stephens","[('Timothy Olyphant', 91), ('Josh Brolin', 124), ('Sarah Wynter', 53), ('Scott Wilson', 78), ('Angela Bettis', 94), ('Josh Lucas', 91), ('William Forsythe', 79), ('Robert Wisdom', 57), ('Daniel von Bargen', 53), ('Blake Lindsley', 24), ('Robert Glaudini', 29), ('Edwin Hodge', 42), ('Abigail Mavity', 29), ('Caity Elizabeth', 0), ('Steven Gilborn', 47), ('Karen S. Gregan', 0), ('Freda Foh Shen', 38), ('Gregory R. Jones', 0), ('Jennie Stringfellow', 0), ('Bob Martin', 51), ('Rachel Plotkin', 0), ('Jay S. Pearson', 0), ('Aaron Stephens', 0)]"
"Edward G. Robinson, Jane Bryan, Allen Jenkins, Ruth Donnelly, Willard Parker, John Litel, Eric Stanley, Harold Huber, Edward S. Brophy, Paul Harvey, Bobby Jordan, Joe Downing, Joseph Downing, Margaret Hamilton, George E. Stone, Bert Hanlon, Bert Hamilton, Jean Benedict, Harry Seymour, Betty Compson, Joe Caits, George Lloyd, John Harmon, Harry Tenbrook, Duke York, Pat Daly, John Hiestand, Bert Roach, Harry Cody, Ben Hendricks Jr., Ralph Dunn, Wade Boteler, Myrtle Stedman, Loia Cheaney, Carole Landis","[('Edward G. Robinson', 155), ('Jane Bryan', 50), ('Allen Jenkins', 52), ('Ruth Donnelly', 46), ('Willard Parker', 42), ('John Litel', 59), ('Eric Stanley', 42), ('Harold Huber', 41), ('Edward S. Brophy', 57), ('Paul Harvey', 35), ('Bobby Jordan', 36), ('Joe Downing', 58), ('Joseph Downing', 58), ('Margaret Hamilton', 84), ('George E. Stone', 55), ('Bert Hanlon', 0), ('Bert Hamilton', 7), ('Jean Benedict', 22), ('Harry Seymour', 11), ('Betty Compson', 71), ('Joe Caits', 0), ('George Lloyd', 274), ('John Harmon', 40), ('Harry Tenbrook', 33), ('Duke York', 28), ('Pat Daly', 13), ('John Hiestand', 0), ('Bert Roach', 51), ('Harry Cody', 26), ('Ben Hendricks Jr.', 31), ('Ralph Dunn', 32), ('Wade Boteler', 37), ('Myrtle Stedman', 44), ('Loia Cheaney', 0), ('Carole Landis', 82)]"
"John Speredakos, Peter Friedman, Adam LeFevre, Jessica Almasy, Benjamin Walker, Josh Pais, Brian Tarantina, Mark Lanier, Jose Llana","[('John Speredakos', 16), ('Peter Friedman', 53), ('Adam LeFevre', 45), ('Jessica Almasy', 0), ('Benjamin Walker', 63), ('Josh Pais', 49), ('Brian Tarantina', 34), ('Mark Lanier', 0), ('Jose Llana', 36)]"
"Mary Rigby-Abernathy, Sheree Farmer, Mary Abernathy","[('Mary Rigby-Abernathy', 0), ('Sheree Farmer', 0), ('Mary Abernathy', 0)]"
"Michelle Rodriguez, Oliver Hudson, Taryn Manning, Eric Lively, Hill Harper, Nick Boraine, Lisa Marie Schneider","[('Michelle Rodriguez', 146), ('Oliver Hudson', 70), ('Taryn Manning', 107), ('Eric Lively', 51), ('Hill Harper', 63), ('Nick Boraine', 23), ('Lisa Marie Schneider', 9)]"
"Fred Napoli, Adam Sandler, Bill Maher, Coolio, Drew Curtis, George W. Bush, Joel Schumacher, John Cleese, Noam Chomsky, Salma Hayek, Stephen 'Steve-O' Glover","[('Fred Napoli', 0), ('Adam Sandler', 194), ('Bill Maher', 113), ('Coolio', 176), ('Drew Curtis', 29), ('George W. Bush', 315), ('Joel Schumacher', 122), ('John Cleese', 224), ('Noam Chomsky', 438), ('Salma Hayek', 288), (""Stephen 'Steve-O' Glover"", 0)]"
"Kevin Kline, Cesar Ramos, Alicja Bachleda-Curus, Alicja  Bachleda-Curus, Paulina Gaitan, Pauline Gaitan, Anthony Crivello, Pavel Lychnikoff, Kathleen Gati, Marco Pérez, Linda Emond, Pasha D. Lychnikoff, Zack Ward, Kate del Castillo, Natalia Traven, Guillermo Iván, Tim Reid, Christian Vazquez, José Sefami, Leland Pascual, Jorge Angel Toriello, Luz Itzel, Eren Zumaya, Norma Angélica, Anna Maria Horsford, William Sterchi, Mayahuel DelMonte, Kei-Kei Cadena, Lesly Ortega Del Rosal, Fermín Martínez, Julio Escalero, John Wylie, Rio Alexander, Maria Luisa Coronel, J.D. Garfield, Aimee-Lynn Chadwick, Matthew Timmons, Bruce DeHerrera, Michael Carrillo, Dominick Chavez, Mike Hatfield, Barbara Mayfield, Matthew McDuffie, Rob DeBuck, Grant Martin, Boots Southerland, Genia Michaela, Ross Kelly, Jason Clarke, Aaron Lobato, Bo Greigh, Josh Berry, Lena Baran, Larisa Eryomina-Wain, Elizabeth Leibel, Lisa Clugston, Erika Clugston, Enrique Ugarte","[('Kevin Kline', 168), ('Cesar Ramos', 18), ('Alicja Bachleda-Curus', 78), ('Alicja  Bachleda-Curus', 0), ('Paulina Gaitan', 48), ('Pauline Gaitan', 0), ('Anthony Crivello', 34), ('Pavel Lychnikoff', 37), ('Kathleen Gati', 43), ('Marco Pérez', 29), ('Linda Emond', 61), ('Pasha D. Lychnikoff', 37), ('Zack Ward', 65), ('Kate del Castillo', 67), ('Natalia Traven', 8), ('Guillermo Iván', 42), ('Tim Reid', 55), ('Christian Vazquez', 26), ('José Sefami', 9), ('Leland Pascual', 0), ('Jorge Angel Toriello', 0), ('Luz Itzel', 0), ('Eren Zumaya', 0), ('Norma Angélica', 27), ('Anna Maria Horsford', 47), ('William Sterchi', 11), ('Mayahuel DelMonte', 0), ('Kei-Kei Cadena', 0), ('Lesly Ortega Del Rosal', 0), ('Fermín Martínez', 6), ('Julio Escalero', 0), ('John Wylie', 34), ('Rio Alexander', 9), ('Maria Luisa Coronel', 0), ('J.D. Garfield', 16), ('Aimee-Lynn Chadwick', 24), ('Matthew Timmons', 28), ('Bruce DeHerrera', 0), ('Michael Carrillo', 0), ('Dominick Chavez', 0), ('Mike Hatfield', 0), ('Barbara Mayfield', 0), ('Matthew McDuffie', 6), ('Rob DeBuck', 0), ('Grant Martin', 14), ('Boots Southerland', 21), ('Genia Michaela', 11), ('Ross Kelly', 8), ('Jason Clarke', 67), ('Aaron Lobato', 0), ('Bo Greigh', 0), ('Josh Berry', 18), ('Lena Baran', 0), ('Larisa Eryomina-Wain', 19), ('Elizabeth Leibel', 0), ('Lisa Clugston', 0), ('Erika Clugston', 0), ('Enrique Ugarte', 30)]"
"Matt McCoy, Haley Joel, Hayley Joel, George Andrews, Karin Anna Cheung, Jeffrey Combs, Natalie Compagno, Michael Deak, Paul Gleason, Ashley Hartman, Lance Henriksen, Steve Joyner, Rex Linn, Phil Morris, Tiffany Shepis, Chad Smith, Christien Tinsley, Dee Wallace","[('Matt McCoy', 43), ('Haley Joel', 124), ('Hayley Joel', 124), ('George Andrews', 103), ('Karin Anna Cheung', 32), ('Jeffrey Combs', 70), ('Natalie Compagno', 0), ('Michael Deak', 12), ('Paul Gleason', 71), ('Ashley Hartman', 27), ('Lance Henriksen', 109), ('Steve Joyner', 10), ('Rex Linn', 45), ('Phil Morris', 57), ('Tiffany Shepis', 46), ('Chad Smith', 70), ('Christien Tinsley', 12), ('Dee Wallace', 81)]"
"Jaimie Alexander, Deanna Russo, Joey Lawrence, Joey Mendicino, Nick Orefice, Gary Entin, Mikey Post, Curtis Taylor, Edmund Entin, Diane Salinger, Michael Childers","[('Jaimie Alexander', 89), ('Deanna Russo', 57), ('Joey Lawrence', 75), ('Joey Mendicino', 13), ('Nick Orefice', 0), ('Gary Entin', 38), ('Mikey Post', 25), ('Curtis Taylor', 29), ('Edmund Entin', 41), ('Diane Salinger', 43), ('Michael Childers', 11)]"
"Tzi Ma, Jacqueline Kim, Freda Foh Shen, Elaine Kao, Kathy Shao-Lin Lee, Mia Riverton, Jayce Bartok, Rossif Sutherland, Sebastian Stan, Stephen Rowe, Cindy Cheung, Mao Zhao, Bridget White, Coati Mundi, Tyler Maynard, Charlie Grandy, Kira Kelly, Ax Norman, Lois J. Drabkin, Kelvin Sealey, Susan Jacobs Lockhart, Cary Woodworth, Abel Nihrane, Danielle Lozeau, Conrad Oakey, Steve Shapiro, Stephen Woodworth","[('Tzi Ma', 62), ('Jacqueline Kim', 44), ('Freda Foh Shen', 38), ('Elaine Kao', 25), ('Kathy Shao-Lin Lee', 0), ('Mia Riverton', 30), ('Jayce Bartok', 31), ('Rossif Sutherland', 44), ('Sebastian Stan', 103), ('Stephen Rowe', 24), ('Cindy Cheung', 42), ('Mao Zhao', 9), ('Bridget White', 17), ('Coati Mundi', 28), ('Tyler Maynard', 29), ('Charlie Grandy', 25), ('Kira Kelly', 16), ('Ax Norman', 0), ('Lois J. Drabkin', 0), ('Kelvin Sealey', 0), ('Susan Jacobs Lockhart', 0), ('Cary Woodworth', 20), ('Abel Nihrane', 0), ('Danielle Lozeau', 0), ('Conrad Oakey', 0), ('Steve Shapiro', 23), ('Stephen Woodworth', 30)]"
"Ethan Embry, Kylie Sparks, Julie Hagerty, Martin Campetta, Joey Kern, Alexis Dziena, Michael Charles Roman, Mary Birdsong, Marylouise Burke, Richard Easton, Miriam Shor, Judah Friedlander, Jessica Dunphy, Cameron Boyd, Con Horgan, Dierdre Paolella, Chris Spain, Cara Hoppes McCulley, Julia Kay, Nikki M. James, Jesse McCartney, Max Ligosh, Tyler Tooley, Hannah Saltzman, Julie Silverstone, Eve Reinhardt, Cosmo Inserra","[('Ethan Embry', 71), ('Kylie Sparks', 28), ('Julie Hagerty', 60), ('Martin Campetta', 0), ('Joey Kern', 42), ('Alexis Dziena', 58), ('Michael Charles Roman', 0), ('Mary Birdsong', 47), ('Marylouise Burke', 30), ('Richard Easton', 37), ('Miriam Shor', 55), ('Judah Friedlander', 49), ('Jessica Dunphy', 17), ('Cameron Boyd', 21), ('Con Horgan', 0), ('Dierdre Paolella', 0), ('Chris Spain', 0), ('Cara Hoppes McCulley', 0), ('Julia Kay', 21), ('Nikki M. James', 36), ('Jesse McCartney', 135), ('Max Ligosh', 0), ('Tyler Tooley', 0), ('Hannah Saltzman', 0), ('Julie Silverstone', 0), ('Eve Reinhardt', 0), ('Cosmo Inserra', 0)]"
